gradient_step,elapsed_time_seconds,model_reward_mean,model_reward_min,model_state_abs_max,policy_loss,value_loss,behavior_kl,entropy,approx_old_policy_kl,clip_fraction,actor_grad_norm,value_grad_norm
2400,19.959098000079393,-284.36328125,-350.5357360839844,197.6160125732422,0.007448304444551468,991051.5,0.13071906566619873,1.0185842514038086,0.07828819751739502,0.53515625,49.36737060546875,20421.884765625
2500,20.734079700196162,-284.11962890625,-348.62884521484375,199.4562530517578,-0.02086670696735382,988856.0625,0.17787590622901917,0.9879327416419983,0.08147421479225159,0.5390625,94.65125274658203,20353.07421875
2600,21.509578100172803,-284.03076171875,-339.0171203613281,185.6259765625,0.046674635261297226,1073657.25,0.10278353095054626,0.9205531477928162,0.01471882313489914,0.30859375,35.38725280761719,21286.775390625
2700,22.391082799993455,-284.4028625488281,-356.992919921875,203.41107177734375,0.002586144022643566,1011562.0625,0.09152144193649292,0.9263074994087219,0.03748021647334099,0.51953125,75.17180633544922,20523.42578125
2800,23.33889040001668,-283.2262268066406,-351.9226989746094,196.40762329101562,0.12928402423858643,1039243.8125,0.19485342502593994,0.9376003742218018,0.13195142149925232,0.640625,105.39014434814453,20996.384765625
2900,24.198318400187418,-285.0929870605469,-348.8021240234375,199.94781494140625,0.0021049659699201584,1006193.25,0.13419005274772644,0.9824920892715454,0.051581449806690216,0.33984375,57.68645095825195,20609.501953125
3000,25.01848050020635,-284.52691650390625,-344.00506591796875,196.40762329101562,0.09683157503604889,1060002.375,0.14961400628089905,0.9809536933898926,0.08559376746416092,0.546875,78.18537902832031,21127.12890625
3100,25.879590900149196,-283.23614501953125,-353.85675048828125,198.17298889160156,-0.04854509234428406,976544.25,0.17411604523658752,0.9510232210159302,0.0566718652844429,0.37109375,80.89971923828125,20201.521484375
3200,26.858151799999177,-283.8791198730469,-344.28887939453125,202.74070739746094,0.14225411415100098,1051059.0,0.1372862160205841,0.9660354852676392,0.1500372290611267,0.703125,74.16271209716797,21207.41015625
3300,27.798754200106487,-283.9106140136719,-355.2634582519531,196.84120178222656,0.07846961915493011,1018699.75,0.11237131059169769,1.0026257038116455,0.11879698187112808,0.69140625,82.46800994873047,20818.837890625
3400,28.569190700072795,-284.3356018066406,-350.4188232421875,202.6076202392578,0.13967835903167725,1075948.875,0.13059133291244507,0.9577548503875732,0.12097068130970001,0.60546875,89.33245086669922,21517.521484375
3500,29.34692670009099,-283.2836608886719,-345.2821044921875,195.147216796875,-0.015886982902884483,988532.6875,0.10986890643835068,0.9467117786407471,0.08669085055589676,0.60546875,72.06993103027344,20255.392578125
3600,30.105349300196394,-285.64312744140625,-358.43536376953125,204.75669860839844,-0.02103319577872753,995726.125,0.09643098711967468,0.9679665565490723,0.0988234132528305,0.57421875,56.85116195678711,20313.89453125
3700,30.97754710004665,-283.68646240234375,-353.4227294921875,199.10267639160156,0.10875729471445084,1057770.125,0.1280175894498825,0.9116572737693787,0.057748161256313324,0.5703125,63.49248123168945,21269.951171875
3800,31.882973700063303,-283.1005554199219,-341.2752685546875,201.97622680664062,0.11691419780254364,1007620.25,0.1667855829000473,0.9313229322433472,0.15864461660385132,0.70703125,80.15571594238281,20697.48828125
3900,32.653747600037605,-284.44342041015625,-358.4981994628906,199.31375122070312,0.03367050737142563,997170.875,0.14755915105342865,0.9539799690246582,0.1447071135044098,0.60546875,52.447662353515625,20578.466796875
4000,33.418427700176835,-285.3515319824219,-351.462890625,202.1603240966797,-0.010958440601825714,1007165.0625,0.2413429319858551,0.943873941898346,0.0706218034029007,0.328125,112.01483154296875,20444.412109375
4100,34.199011699995026,-285.6585388183594,-363.38427734375,208.72103881835938,-0.03417033702135086,990588.875,0.13762524724006653,0.8750661611557007,0.05286514759063721,0.34765625,66.53109741210938,20420.56640625
4200,35.06710940017365,-283.7828063964844,-352.87030029296875,202.6076202392578,0.04587142914533615,1034417.5625,0.11183291673660278,0.9241476058959961,0.09874369949102402,0.49609375,44.895835876464844,20942.47265625
4300,35.97428830014542,-284.1726379394531,-347.8782958984375,200.53477478027344,0.18044869601726532,1065200.25,0.1390129029750824,0.9196010828018188,0.15167784690856934,0.7265625,84.7850341796875,21342.43359375
4400,36.743710100185126,-283.6958923339844,-346.57958984375,200.53477478027344,0.03140053153038025,972533.0,0.23528039455413818,0.9670283794403076,0.11111686378717422,0.6796875,114.11311340332031,20192.537109375
4500,37.5046116001904,-283.49066162109375,-356.2047119140625,197.9803466796875,0.0643036738038063,989254.5625,0.09879404306411743,0.9485503435134888,0.06488890945911407,0.55859375,73.85476684570312,20457.958984375
4600,38.26264360011555,-283.5483093261719,-351.404052734375,203.34957885742188,-0.09599638730287552,911833.5,0.135647252202034,0.9212878942489624,0.18595027923583984,0.62109375,82.36659240722656,19202.69921875
4700,39.157045900123194,-284.0326232910156,-352.8604431152344,196.84774780273438,0.01872321404516697,1027426.875,0.08906543254852295,0.9368627667427063,0.08651162683963776,0.46484375,45.576194763183594,20767.2578125
4800,40.0686127000954,-283.70318603515625,-348.41070556640625,186.90399169921875,0.17927296459674835,1120671.625,0.06682685762643814,0.9090276956558228,0.0589473731815815,0.45703125,44.86031723022461,22160.587890625
4900,40.84371080016717,-285.26885986328125,-351.11065673828125,198.75633239746094,-0.023136362433433533,1000504.5,0.08386752754449844,0.8862581253051758,0.04280121624469757,0.27734375,46.19474411010742,20501.0390625
5000,41.60126660019159,-283.8001403808594,-353.4159851074219,195.60772705078125,0.06403258442878723,1023714.625,0.10930542647838593,0.9503064751625061,0.08376108109951019,0.4453125,45.95975875854492,21000.09375
