gradient_step,elapsed_time_seconds,model_reward_mean,model_reward_min,model_state_abs_max,policy_loss,value_loss,behavior_kl,entropy,approx_old_policy_kl,clip_fraction,actor_grad_norm,value_grad_norm
1700,13.07509470009245,-279.5964660644531,-344.7873229980469,203.34957885742188,0.4025113582611084,1065544.0,0.35402601957321167,1.164371132850647,0.9528079032897949,0.90234375,151.2834014892578,20819.12890625
1800,13.949298799969256,-285.9322204589844,-355.6059875488281,195.56448364257812,0.21786834299564362,1119155.25,0.23222807049751282,1.1075117588043213,0.35394465923309326,0.8046875,92.67507934570312,21765.115234375
1900,14.73567260010168,-284.40850830078125,-350.3141174316406,201.0050506591797,0.0038209334015846252,936938.0625,0.23916244506835938,1.102176308631897,0.251110702753067,0.76171875,111.56779479980469,19821.9375
2000,15.478584200143814,-288.8626403808594,-357.0422668457031,201.27757263183594,0.12007883936166763,1097308.125,0.21661776304244995,1.0981674194335938,0.29388678073883057,0.74609375,58.66548538208008,21389.490234375
2100,16.244291400071234,-286.3885192871094,-352.7906494140625,198.36514282226562,0.11594071984291077,1065753.75,0.15809457004070282,1.0213468074798584,0.12408078461885452,0.73828125,74.20083618164062,21169.375
2200,17.101694700075313,-286.0611267089844,-356.39154052734375,198.75633239746094,-0.10999523103237152,950977.5,0.11972978711128235,0.987913191318512,0.06431437283754349,0.421875,25.79249382019043,19889.9609375
2300,18.004380600061268,-284.4500427246094,-344.811767578125,199.94781494140625,0.022003890946507454,1012252.625,0.14474686980247498,0.9952948093414307,0.07753032445907593,0.56640625,83.67288208007812,20529.0625
2400,18.824530200101435,-285.6989440917969,-356.3643493652344,197.6160125732422,-0.04751945659518242,1004638.25,0.09941211342811584,0.9468178153038025,0.03285945579409599,0.25,43.01020812988281,20584.42578125
2500,19.595897200051695,-285.4801330566406,-350.664306640625,199.4562530517578,-0.020533228293061256,1003834.5,0.11171820759773254,0.9258120059967041,0.0571524053812027,0.48828125,59.877864837646484,20518.341796875
2600,20.46530140005052,-284.011474609375,-342.71832275390625,185.6259765625,0.07317943871021271,1075880.375,0.12158925831317902,0.9320150017738342,0.08685241639614105,0.5546875,75.86712646484375,21313.044921875
2700,21.390765300020576,-284.52734375,-355.99053955078125,203.41107177734375,0.09023328125476837,1015109.375,0.26480770111083984,0.9683984518051147,0.16531316936016083,0.74609375,126.0360107421875,20563.685546875
2800,22.27983310003765,-282.33526611328125,-348.46173095703125,196.40762329101562,0.25026339292526245,1032229.1875,0.2540699243545532,1.0157732963562012,0.43645328283309937,0.86328125,90.16413116455078,20942.4375
2900,23.00885230000131,-285.3960876464844,-353.39178466796875,199.94781494140625,0.0194866806268692,1010770.3125,0.11614272743463516,1.0092511177062988,0.09626416862010956,0.43359375,62.74066162109375,20664.87109375
3000,23.649047600105405,-285.4535827636719,-350.9198913574219,196.40762329101562,0.07666067779064178,1069013.25,0.09887512773275375,0.9539265632629395,0.11823011934757233,0.63671875,73.13440704345703,21228.19140625
3100,24.28457919997163,-284.3975524902344,-350.75531005859375,198.17298889160156,-0.02822646126151085,987322.3125,0.07479602098464966,0.921083927154541,0.0564737543463707,0.5234375,63.48052978515625,20323.99609375
3200,25.109654300147668,-284.6618957519531,-342.51641845703125,202.74070739746094,0.08760986477136612,1060432.25,0.07872386276721954,0.9533393383026123,0.07612296938896179,0.5703125,44.84335708618164,21318.58203125
3300,26.033165900036693,-283.4557189941406,-354.8526611328125,196.84120178222656,0.013243753463029861,1019842.5,0.15247705578804016,0.9311814904212952,0.04964681342244148,0.41015625,60.71672058105469,20836.943359375
3400,26.94123170012608,-283.6846618652344,-354.70819091796875,202.6076202392578,0.11940552294254303,1072656.0,0.07711127400398254,0.9357858300209045,0.10460464656352997,0.50390625,79.57875061035156,21479.91796875
3500,27.806351100094616,-283.9294128417969,-344.55694580078125,195.147216796875,0.03625866398215294,995859.625,0.1341877579689026,0.9234882593154907,0.10594180971384048,0.55859375,69.67504119873047,20338.8984375
3600,28.715990900062025,-285.2111511230469,-355.5062255859375,204.75669860839844,-0.04399457573890686,993481.875,0.09562632441520691,0.9299218654632568,0.09120150655508041,0.328125,39.19296646118164,20300.193359375
3700,29.736048200167716,-284.4212341308594,-355.3830261230469,199.10267639160156,0.08982061594724655,1066013.25,0.09380888938903809,0.8903250694274902,0.12575167417526245,0.5703125,60.05665969848633,21364.853515625
3800,30.61310530011542,-284.5809020996094,-340.26068115234375,201.97622680664062,0.027633661404252052,1022691.3125,0.1008685976266861,0.9045307636260986,0.08574540168046951,0.4375,47.41374588012695,20860.703125
3900,31.367096500005573,-283.7618713378906,-357.71466064453125,199.31375122070312,0.02843431383371353,996113.5,0.14473453164100647,0.904938817024231,0.08846357464790344,0.546875,93.79147338867188,20555.177734375
4000,32.172931500012055,-285.3880920410156,-353.96234130859375,202.1603240966797,-0.03194136545062065,1011212.0,0.20925772190093994,0.9191886186599731,0.12601420283317566,0.59765625,78.1268310546875,20492.7109375
4100,32.993161800084636,-285.6270446777344,-360.63287353515625,208.72103881835938,0.022798318415880203,994118.5,0.11264370381832123,0.8956552743911743,0.056328535079956055,0.59375,61.31296157836914,20466.169921875
4200,33.91569330007769,-285.7152404785156,-355.8898010253906,202.6076202392578,0.06587333977222443,1050846.0,0.1430036723613739,0.8579081892967224,0.0971776619553566,0.53125,62.9615592956543,21117.26953125
4300,34.789955500047654,-283.620849609375,-352.09088134765625,200.53477478027344,0.14185893535614014,1066112.875,0.16604377329349518,0.8768428564071655,0.1038397029042244,0.546875,80.13285827636719,21350.494140625
4400,35.584536200156435,-284.9539489746094,-349.3740234375,200.53477478027344,0.00968116708099842,986261.0,0.11566329002380371,0.9291431903839111,0.1004546657204628,0.60546875,47.109954833984375,20338.689453125
4500,36.42150890012272,-283.255859375,-356.6124267578125,197.9803466796875,-0.0073324162513017654,991054.75,0.09243316203355789,0.9039279818534851,0.06199263781309128,0.34375,28.303096771240234,20479.080078125
4600,37.23732880013995,-284.5023498535156,-355.3372802734375,203.34957885742188,-0.019432511180639267,922078.4375,0.09252981841564178,0.8925223350524902,0.2675747275352478,0.76953125,75.5389633178711,19322.142578125
4700,38.23342650011182,-283.8716735839844,-353.43304443359375,196.84774780273438,0.013279667124152184,1029107.625,0.07762287557125092,0.9009407758712769,0.05020852014422417,0.2890625,33.576805114746094,20790.322265625
4800,39.09301230008714,-284.850830078125,-349.213134765625,186.90399169921875,0.1701471507549286,1136316.5,0.12100060284137726,0.9022582769393921,0.062120549380779266,0.46484375,92.21768188476562,22316.06640625
4900,39.973775499965996,-285.665283203125,-352.75262451171875,198.75633239746094,0.041412316262722015,1005314.4375,0.13072746992111206,0.9339821338653564,0.10728824138641357,0.703125,84.13568115234375,20568.654296875
5000,40.70469000004232,-284.4051208496094,-355.62841796875,195.60772705078125,0.04743558168411255,1031548.5,0.05912921950221062,0.8971441984176636,0.015255137346684933,0.390625,32.02182388305664,21079.853515625
