gradient_step,elapsed_time_seconds,model_reward_mean,model_reward_min,model_state_abs_max,policy_loss,value_loss,behavior_kl,entropy,approx_old_policy_kl,clip_fraction,actor_grad_norm,value_grad_norm
1200,9.597058600047603,-288.6542053222656,-355.2325439453125,198.642578125,0.2444339096546173,1124648.75,0.5761854648590088,1.3090100288391113,0.47850316762924194,0.84375,306.7845458984375,20401.1015625
1300,10.469480799976736,-284.0908203125,-355.8027038574219,193.54824829101562,0.32677173614501953,1110426.75,0.4688582420349121,1.300654411315918,0.5668599605560303,0.83203125,198.1510467529297,21133.548828125
1400,11.256600999971852,-289.8681945800781,-349.11175537109375,202.97508239746094,-0.0372714027762413,982960.125,0.41397491097450256,1.1562526226043701,0.1849728226661682,0.671875,172.3544158935547,20073.001953125
1500,12.091526800068095,-287.716064453125,-352.5035705566406,199.63999938964844,0.07214933633804321,1026766.125,0.2984934449195862,1.1517702341079712,0.2108507603406906,0.73828125,125.00180053710938,20112.966796875
1600,12.908288999926299,-285.3832092285156,-358.0682373046875,202.74070739746094,0.12631258368492126,1061527.75,0.1821596473455429,1.1612106561660767,0.23906387388706207,0.76953125,33.0883903503418,19275.66015625
1700,13.799308700021356,-286.18096923828125,-350.3885498046875,203.34957885742188,0.33909907937049866,1117367.0,0.7780768871307373,1.1010061502456665,1.060818076133728,0.93359375,234.5127716064453,21318.67578125
1800,14.67012679995969,-285.1552734375,-360.0721740722656,196.2816162109375,0.23858857154846191,1126862.875,0.14672474563121796,1.1289005279541016,0.340420126914978,0.80078125,44.73575210571289,21033.70703125
1900,15.40187510009855,-285.832763671875,-347.5138244628906,201.0050506591797,-0.010523580014705658,945016.4375,0.20672449469566345,1.0536010265350342,0.1053018867969513,0.6171875,100.71495819091797,22672.4453125
2000,16.18185369996354,-288.4686584472656,-354.13568115234375,201.27757263183594,0.12421801686286926,1088613.25,0.13076293468475342,1.0352333784103394,0.24615362286567688,0.78515625,76.05807495117188,21295.580078125
2100,17.005091099999845,-286.9032287597656,-355.9944763183594,198.36514282226562,0.13459376990795135,1065930.75,0.26372891664505005,1.0054197311401367,0.2850608229637146,0.8125,134.40362548828125,21153.869140625
2200,17.898712299996987,-287.28900146484375,-357.7936706542969,198.75633239746094,0.06289070844650269,958466.875,0.09993208944797516,1.0212336778640747,0.36643093824386597,0.80078125,29.67107391357422,19964.744140625
2300,18.764076200081035,-286.224853515625,-348.43231201171875,199.94781494140625,0.0668354481458664,1028629.375,0.10786127299070358,1.0048058032989502,0.20276716351509094,0.68359375,83.26316833496094,20692.029296875
2400,19.54290120000951,-288.5519104003906,-358.443603515625,197.6160125732422,0.1121821403503418,1025373.5,0.3156277537345886,1.0146909952163696,0.23833657801151276,0.7578125,125.3434829711914,20782.734375
2500,20.30275889998302,-288.76617431640625,-347.987060546875,199.4562530517578,0.026541180908679962,1033889.875,0.18741917610168457,1.0021922588348389,0.1750354766845703,0.6875,49.52571105957031,20812.970703125
2600,20.964510699966922,-286.5585632324219,-349.2159423828125,185.6259765625,0.06430516391992569,1100196.375,0.11323922872543335,0.9194549322128296,0.054706722497940063,0.54296875,36.40128707885742,21547.00390625
2700,21.703316600061953,-287.8527526855469,-356.124755859375,203.41107177734375,0.10096623003482819,1044939.875,0.12257353961467743,0.9693154096603394,0.19100669026374817,0.66796875,67.49130249023438,20859.63671875
2800,22.587038500001654,-285.9260559082031,-349.5655822753906,196.40762329101562,0.08588242530822754,1061479.25,0.1283620297908783,0.9729440212249756,0.10964806377887726,0.5859375,75.90206909179688,21234.55859375
2900,23.239740000106394,-288.2779846191406,-350.1119384765625,199.94781494140625,0.1630919873714447,1030174.9375,0.2762987017631531,1.0030022859573364,0.22870725393295288,0.80859375,99.53882598876953,20867.556640625
3000,23.904920999892056,-288.22283935546875,-353.98797607421875,196.40762329101562,0.03859647735953331,1090750.0,0.17330116033554077,0.9748066663742065,0.07150783389806747,0.40234375,57.08204650878906,21441.544921875
3100,24.608112199930474,-287.99005126953125,-350.16912841796875,198.17298889160156,-0.037678975611925125,1015942.6875,0.12422417104244232,0.9399138689041138,0.0884992927312851,0.4296875,46.25922775268555,20618.060546875
3200,25.397643799893558,-287.3592834472656,-349.4283447265625,202.74070739746094,0.09037281572818756,1083904.25,0.08678232878446579,0.9225387573242188,0.054300397634506226,0.5234375,33.042625427246094,21556.580078125
3300,26.271184399956837,-288.7280578613281,-357.97259521484375,196.84120178222656,0.08282731473445892,1060824.125,0.22014190256595612,0.9940057396888733,0.09521658718585968,0.53515625,74.38191223144531,21249.361328125
3400,26.92811769992113,-287.6414489746094,-354.25537109375,202.6076202392578,0.168974369764328,1108177.75,0.23649382591247559,0.9989970326423645,0.10457511246204376,0.5625,137.7442169189453,21850.251953125
3500,27.589924399973825,-286.5340881347656,-346.0304870605469,195.147216796875,-0.009488891810178757,1012483.0,0.13547827303409576,0.9659464955329895,0.05496098846197128,0.46875,71.06409454345703,20519.20703125
3600,28.27482319995761,-287.3800354003906,-352.7080993652344,204.75669860839844,-0.027919724583625793,1006686.4375,0.13293394446372986,0.9704203605651855,0.06512203067541122,0.44921875,70.95166778564453,20444.015625
3700,29.077973099891096,-284.89447021484375,-353.178466796875,199.10267639160156,0.14352057874202728,1071505.125,0.24397680163383484,0.9615189433097839,0.20264212787151337,0.75390625,117.76862335205078,21414.75390625
3800,29.939351999899372,-285.5063171386719,-345.0035400390625,201.97622680664062,0.026854699477553368,1029803.5,0.1536521017551422,0.9251672029495239,0.05431417375802994,0.359375,77.85029602050781,20926.6796875
3900,30.614830000093207,-285.5779113769531,-356.19158935546875,199.31375122070312,-0.02136131376028061,1003775.0625,0.10117170214653015,0.8876484036445618,0.04444935917854309,0.3671875,29.3051700592041,20650.849609375
4000,31.271592899924144,-287.1209411621094,-355.1957092285156,202.1603240966797,-0.031065795570611954,1027261.25,0.0858028382062912,0.9029361009597778,0.08122685551643372,0.57421875,42.40761947631836,20638.04296875
4100,31.943381000077352,-287.408935546875,-359.25762939453125,208.72103881835938,0.020558806136250496,1004431.5,0.2785985469818115,0.8995089530944824,0.09647150337696075,0.60546875,128.93568420410156,20568.279296875
4200,32.73443590011448,-286.4903564453125,-353.14459228515625,202.6076202392578,0.0746789276599884,1051408.0,0.09168663620948792,0.9042521715164185,0.16329500079154968,0.66796875,54.677001953125,21121.255859375
4300,33.60976619995199,-287.0646057128906,-350.25054931640625,200.53477478027344,0.1020842045545578,1090575.125,0.14409662783145905,0.9085661172866821,0.13930743932724,0.58984375,83.21517181396484,21595.328125
4400,34.26093179988675,-287.7240905761719,-350.0693359375,200.53477478027344,-0.026881549507379532,1006321.75,0.16886785626411438,0.9619401097297668,0.05525197461247444,0.42578125,81.69244384765625,20544.787109375
4500,34.914925900055096,-286.641845703125,-359.01025390625,198.6903533935547,-0.004960212856531143,1010706.125,0.15234115719795227,0.9209189414978027,0.03260836750268936,0.37890625,60.3366584777832,20686.203125
4600,35.602146700024605,-288.1631774902344,-357.1374206542969,203.34957885742188,-0.10326280444860458,944900.4375,0.09872141480445862,0.9040000438690186,0.12001547962427139,0.59375,47.13194274902344,19574.25
4700,36.38786350004375,-287.9638671875,-358.2332763671875,196.84774780273438,0.05517784133553505,1057132.75,0.06411056965589523,0.9185370206832886,0.08108461648225784,0.515625,33.73673629760742,21075.765625
4800,37.31921029998921,-287.74932861328125,-349.9049987792969,186.90399169921875,0.16008201241493225,1157081.0,0.05890345573425293,0.9003199338912964,0.04983106255531311,0.35546875,24.663700103759766,22529.046875
4900,37.981611300027,-287.6451110839844,-350.41583251953125,198.75633239746094,-0.010979272425174713,1024365.375,0.19767633080482483,0.9183462858200073,0.08890193700790405,0.52734375,106.40206146240234,20752.001953125
5000,38.648341899970546,-285.6093444824219,-354.88482666015625,195.60772705078125,0.11471941322088242,1041266.5625,0.12907397747039795,0.9000177383422852,0.16586296260356903,0.671875,53.42571258544922,21177.3671875
